Sort,Year,Redd_Name,Section,Date_New,Latitude,Longitude,Meas,rm,rkm,Stream,Redd_Count
2393,2010,06100403F, ,10/4/2010,46.173177,-122.739458,0,16.763508,26.978251,Coweeman River,1
2394,2010,06100404F, ,10/4/2010,46.17399,-122.741616,0,16.645237,26.787912,Coweeman River,1
2395,2010,06100405F, ,10/4/2010,46.17389,-122.743814,0,16.526965,26.597572,Coweeman River,1
2396,2010,06100406F, ,10/4/2010,46.173403,-122.753998,0,15.97424,25.708048,Coweeman River,1
2397,2010,06101201A, ,10/12/2010,46.173466,-122.719349,0,18.157221,29.221215,Coweeman River,1
2398,2010,06101202A, ,10/12/2010,46.175028,-122.725173,0,17.647054,28.40018,Coweeman River,1
2399,2010,06101203A, ,10/12/2010,46.171942,-122.736302,0,16.937469,27.258214,Coweeman River,1
2400,2010,06101204A, ,10/12/2010,46.173936,-122.741361,0,16.658194,26.808764,Coweeman River,1
2401,2010,06101205A, ,10/12/2010,46.173532,-122.754374,0,15.954026,25.675516,Coweeman River,1
2402,2010,06101801K, ,10/18/2010,46.175034,-122.725238,0,17.643911,28.395123,Coweeman River,1
2403,2010,06101802K, ,10/18/2010,46.172953,-122.738819,0,16.797831,27.033489,Coweeman River,1
2404,2010,06101803K, ,10/18/2010,46.174285,-122.742539,0,16.595819,26.708381,Coweeman River,1
2405,2010,06101804K, ,10/18/2010,46.173948,-122.743709,0,16.533444,26.607999,Coweeman River,1
2406,2010,06101805K, ,10/18/2010,46.173273,-122.744564,0,16.471069,26.507616,Coweeman River,1
2407,2010,06101806K, ,10/18/2010,46.172286,-122.748505,0,16.257138,26.163327,Coweeman River,1
2408,2010,06101807K, ,10/18/2010,46.17257,-122.751622,0,16.105582,25.919422,Coweeman River,1
2409,2010,06110101K, ,11/1/2010,46.173389,-122.720876,0,18.078638,29.094747,Coweeman River,1
2410,2010,07092201F, ,9/22/2010,46.171037,-122.715419,0,18.572764,29.889967,Coweeman River,1
2411,2010,07092701L, ,9/27/2010,46.16432,-122.69078,0,20.941896,33.702715,Coweeman River,1
2412,2010,07092702L, ,9/27/2010,46.163476,-122.696503,0,20.599205,33.151207,Coweeman River,1
2413,2010,07092703L, ,9/27/2010,46.162731,-122.698944,0,20.428235,32.876057,Coweeman River,1
2414,2010,07092704L, ,9/27/2010,46.165708,-122.699135,0,19.947645,32.102623,Coweeman River,1
2415,2010,07092705L, ,9/27/2010,46.166383,-122.701506,0,19.762488,31.804642,Coweeman River,1
2416,2010,07092706L, ,9/27/2010,46.167036,-122.708614,0,19.153659,30.824827,Coweeman River,1
2417,2010,07100401J, ,10/4/2010,46.162351,-122.701028,0,20.317191,32.697349,Coweeman River,1
2418,2010,07100401K, ,10/4/2010,46.172861,-122.714252,0,18.427113,29.655564,Coweeman River,1
2419,2010,07100402J, ,10/4/2010,46.163573,-122.700656,0,20.131869,32.399103,Coweeman River,1
2420,2010,07100402K, ,10/4/2010,46.173109,-122.714471,0,18.406478,29.622355,Coweeman River,1
2421,2010,07100403J, ,10/4/2010,46.165584,-122.699161,0,19.956306,32.116562,Coweeman River,1
2422,2010,07100403K, ,10/4/2010,46.173277,-122.714826,0,18.385842,29.589145,Coweeman River,1
2423,2010,07100404J, ,10/4/2010,46.165815,-122.699112,0,19.940184,32.090616,Coweeman River,1
2424,2010,07100405J, ,10/4/2010,46.172568,-122.714324,0,18.447749,29.688774,Coweeman River,1
2425,2010,07101201K, ,10/12/2010,46.162093,-122.688635,0,21.162686,34.058042,Coweeman River,1
2426,2010,07101202K, ,10/12/2010,46.165023,-122.693427,0,20.799634,33.473766,Coweeman River,1
2427,2010,07101203K, ,10/12/2010,46.162439,-122.697621,0,20.509097,33.006193,Coweeman River,1
2428,2010,07101204K, ,10/12/2010,46.16573,-122.69913,0,19.94613,32.100185,Coweeman River,1
2429,2010,07101205K, ,10/12/2010,46.166798,-122.699793,0,19.851336,31.947629,Coweeman River,1
2430,2010,07101206K, ,10/12/2010,46.167884,-122.703189,0,19.458074,31.314735,Coweeman River,1
2431,2010,07101207K, ,10/12/2010,46.165345,-122.702352,0,19.677349,31.667623,Coweeman River,1
2432,2010,07101208K, ,10/12/2010,46.167833,-122.703085,0,19.464186,31.324571,Coweeman River,1
2433,2010,07101209K, ,10/12/2010,46.167831,-122.70308,0,19.464466,31.325022,Coweeman River,1
2434,2010,07101210K, ,10/12/2010,46.16736,-122.711548,0,18.95981,30.512857,Coweeman River,1
2435,2010,07101211K, ,10/12/2010,46.167852,-122.711752,0,18.923938,30.455126,Coweeman River,1
2436,2010,07101212K, ,10/12/2010,46.167971,-122.711769,0,18.915718,30.441898,Coweeman River,1
2437,2010,07101213K, ,10/12/2010,46.173109,-122.714471,0,18.406478,29.622355,Coweeman River,1
2438,2010,07101801F, ,10/18/2010,46.162145,-122.688317,0,21.178345,34.083242,Coweeman River,1
2439,2010,07101801J, ,10/18/2010,46.17191,-122.715201,0,18.511134,29.790783,Coweeman River,1
2440,2010,07101802F, ,10/18/2010,46.162371,-122.701628,0,20.28753,32.649615,Coweeman River,1
2441,2010,07101802J, ,10/18/2010,46.171863,-122.715236,0,18.514787,29.796661,Coweeman River,1
2442,2010,08091401L, ,9/14/2010,46.162131,-122.647106,0,23.664092,38.083665,Coweeman River,1
2443,2010,08092201K, ,9/22/2010,46.168027,-122.626016,0,25.255577,40.644912,Coweeman River,1
2444,2010,08092202K, ,9/22/2010,46.167367,-122.64294,0,24.103347,38.790577,Coweeman River,1
2445,2010,08092203K, ,9/22/2010,46.160678,-122.647923,0,23.554093,37.906638,Coweeman River,1
2446,2010,08092701J, ,9/27/2010,46.168289,-122.618958,0,25.622009,41.234626,Coweeman River,1
2447,2010,08092702J, ,9/27/2010,46.16812,-122.624601,0,25.324223,40.755386,Coweeman River,1
2448,2010,08092703J, ,9/27/2010,46.168097,-122.625388,0,25.28611,40.694049,Coweeman River,1
2449,2010,08092704J, ,9/27/2010,46.16801,-122.626172,0,25.247996,40.632711,Coweeman River,1
2450,2010,08092706J, ,9/27/2010,46.168018,-122.641073,0,24.206622,38.956782,Coweeman River,1
2451,2010,08092707J, ,9/27/2010,46.162166,-122.647109,0,23.666493,38.087528,Coweeman River,1
2452,2010,08092708J, ,9/27/2010,46.159932,-122.652098,0,23.332913,37.550683,Coweeman River,1
2453,2010,08092709J, ,9/27/2010,46.159921,-122.653516,0,23.261311,37.435451,Coweeman River,1
2454,2010,08092710J, ,9/27/2010,46.160364,-122.656122,0,23.130691,37.225238,Coweeman River,1
2455,2010,08092711J, ,9/27/2010,46.161783,-122.660943,0,22.849395,36.772537,Coweeman River,1
2456,2010,08092712J, ,9/27/2010,46.158879,-122.669844,0,22.321783,35.923428,Coweeman River,1
2457,2010,08092713J, ,9/27/2010,46.159099,-122.671139,0,22.256297,35.818038,Coweeman River,1
2458,2010,08092714J, ,9/27/2010,46.160641,-122.67331,0,22.102893,35.571158,Coweeman River,1
2459,2010,08100401K, ,10/4/2010,46.168653,-122.621912,0,25.473116,40.995006,Coweeman River,1
2460,2010,08100402K, ,10/4/2010,46.168027,-122.626018,0,25.255502,40.644791,Coweeman River,1
2461,2010,08100403K, ,10/4/2010,46.164401,-122.632376,0,24.830666,39.961084,Coweeman River,1
2462,2010,08100404K, ,10/4/2010,46.164401,-122.632379,0,24.830533,39.960869,Coweeman River,1
2463,2010,08100405K, ,10/4/2010,46.164518,-122.63343,0,24.779452,39.878663,Coweeman River,1
2464,2010,08100406K, ,10/4/2010,46.163361,-122.646884,0,23.753406,38.227401,Coweeman River,1
2465,2010,08100407K, ,10/4/2010,46.161422,-122.647391,0,23.611816,37.999535,Coweeman River,1
2466,2010,08100408K, ,10/4/2010,46.160748,-122.647873,0,23.55954,37.915405,Coweeman River,1
2467,2010,08100409K, ,10/4/2010,46.160746,-122.647874,0,23.559381,37.915148,Coweeman River,1
2468,2010,08100410K, ,10/4/2010,46.160624,-122.647969,0,23.54979,37.899713,Coweeman River,1
2469,2010,08100411K, ,10/4/2010,46.159914,-122.652144,0,23.330422,37.546674,Coweeman River,1
2470,2010,08100412K, ,10/4/2010,46.159889,-122.65221,0,23.326802,37.540849,Coweeman River,1
2471,2010,08100413K, ,10/4/2010,46.15995,-122.653616,0,23.256101,37.427067,Coweeman River,1
2472,2010,08100414K, ,10/4/2010,46.160002,-122.653758,0,23.248408,37.414686,Coweeman River,1
2473,2010,08100415K, ,10/4/2010,46.160137,-122.658339,0,23.022779,37.051571,Coweeman River,1
2474,2010,08100416K, ,10/4/2010,46.160933,-122.659819,0,22.929426,36.901334,Coweeman River,1
2475,2010,08100417K, ,10/4/2010,46.159794,-122.665474,0,22.565781,36.316104,Coweeman River,1
2476,2010,08100418K, ,10/4/2010,46.159806,-122.665604,0,22.55948,36.305963,Coweeman River,1
2477,2010,08100419K, ,10/4/2010,46.159841,-122.665904,0,22.544874,36.282457,Coweeman River,1
2478,2010,08100420K, ,10/4/2010,46.15985,-122.665989,0,22.540741,36.275807,Coweeman River,1
2479,2010,08100421K, ,10/4/2010,46.159277,-122.667488,0,22.450257,36.130186,Coweeman River,1
2480,2010,08100422K, ,10/4/2010,46.160647,-122.673338,0,22.101485,35.568892,Coweeman River,1
2481,2010,08100423K, ,10/4/2010,46.160653,-122.673366,0,22.100077,35.566626,Coweeman River,1
2482,2010,08100424K, ,10/4/2010,46.159355,-122.6769,0,21.867873,35.19293,Coweeman River,1
2483,2010,08100425K, ,10/4/2010,46.159789,-122.679217,0,21.73568,34.980186,Coweeman River,1
2484,2010,08100426K, ,10/4/2010,46.160829,-122.681498,0,21.604338,34.768812,Coweeman River,1
2485,2010,08100427K, ,10/4/2010,46.16185,-122.683711,0,21.472996,34.557438,Coweeman River,1
2486,2010,08100428K, ,10/4/2010,46.162981,-122.684715,0,21.379998,34.407772,Coweeman River,1
2487,2010,08100429K, ,10/4/2010,46.162956,-122.686409,0,21.287001,34.258107,Coweeman River,1
2488,2010,08101201F, ,10/12/2010,46.168061,-122.623813,0,25.362253,40.816589,Coweeman River,1
2489,2010,08101202F, ,10/12/2010,46.164372,-122.631907,0,24.853268,39.997458,Coweeman River,1
2490,2010,08101203F, ,10/12/2010,46.168175,-122.637803,0,24.43832,39.329664,Coweeman River,1
2491,2010,08101204F, ,10/12/2010,46.168106,-122.640946,0,24.215232,38.970639,Coweeman River,1
2492,2010,08101205F, ,10/12/2010,46.159892,-122.652203,0,23.327194,37.54148,Coweeman River,1
2493,2010,08101206F, ,10/12/2010,46.160895,-122.663159,0,22.710494,36.548998,Coweeman River,1
2494,2010,08101207F, ,10/12/2010,46.159798,-122.66522,0,22.577983,36.335742,Coweeman River,1
2495,2010,08101208F, ,10/12/2010,46.159594,-122.667122,0,22.478415,36.175503,Coweeman River,1
2496,2010,08101209F, ,10/12/2010,46.158889,-122.669973,0,22.315529,35.913362,Coweeman River,1
2497,2010,08101210F, ,10/12/2010,46.158902,-122.670206,0,22.304338,35.895352,Coweeman River,1
2498,2010,08101211F, ,10/12/2010,46.1594,-122.671625,0,22.224636,35.767084,Coweeman River,1
2499,2010,08101212F, ,10/12/2010,46.159395,-122.67162,0,22.22511,35.767847,Coweeman River,1
2500,2010,08101213F, ,10/12/2010,46.159653,-122.671829,0,22.204567,35.734786,Coweeman River,1
2501,2010,08101214F, ,10/12/2010,46.159178,-122.677112,0,21.851943,35.167293,Coweeman River,1
2502,2010,08101215F, ,10/12/2010,46.159754,-122.679141,0,21.740035,34.987195,Coweeman River,1
2503,2010,08101216F, ,10/12/2010,46.159754,-122.679141,0,21.740035,34.987195,Coweeman River,1
2504,2010,08101217F, ,10/12/2010,46.159904,-122.679472,0,21.721104,34.956728,Coweeman River,1
2505,2010,08101218F, ,10/12/2010,46.160609,-122.680895,0,21.637073,34.821493,Coweeman River,1
2506,2010,08101219F, ,10/12/2010,46.163148,-122.684952,0,21.363757,34.381634,Coweeman River,1
2507,2010,08101801A, ,10/18/2010,46.164546,-122.633631,0,24.769546,39.86272,Coweeman River,1
2508,2010,08101802A, ,10/18/2010,46.166954,-122.636741,0,24.537716,39.489626,Coweeman River,1
2509,2010,08101803A, ,10/18/2010,46.168051,-122.641025,0,24.209868,38.962005,Coweeman River,1
2510,2010,08101804A, ,10/18/2010,46.168022,-122.641066,0,24.207071,38.957505,Coweeman River,1
2511,2010,08101805A, ,10/18/2010,46.158901,-122.670169,0,22.306085,35.898164,Coweeman River,1
2512,2010,08101806A, ,10/18/2010,46.159111,-122.671166,0,22.254778,35.815594,Coweeman River,1
2513,2010,08101807A, ,10/18/2010,46.159476,-122.671695,0,22.218424,35.757087,Coweeman River,1
2514,2010,08101808A, ,10/18/2010,46.159476,-122.671695,0,22.218464,35.757152,Coweeman River,1
2515,2010,08101809A, ,10/18/2010,46.15952,-122.671735,0,22.214838,35.751316,Coweeman River,1
2516,2010,08101810A, ,10/18/2010,46.159231,-122.677046,0,21.856771,35.175063,Coweeman River,1
2517,2010,08101811A, ,10/18/2010,46.159747,-122.679125,0,21.740962,34.988687,Coweeman River,1
2518,2010,08101812A, ,10/18/2010,46.159747,-122.679125,0,21.740962,34.988687,Coweeman River,1
2519,2010,08102801K, ,10/28/2010,46.159324,-122.667426,0,22.454639,36.137238,Coweeman River,1
2520,2010,09092201L, ,9/22/2010,46.150804,-122.585188,0,28.082265,45.194025,Coweeman River,1
2521,2010,09092202L, ,9/22/2010,46.1549,-122.594144,0,27.480369,44.225367,Coweeman River,1
2522,2010,09092203L, ,9/22/2010,46.155204,-122.59398,0,27.457883,44.189179,Coweeman River,1
2523,2010,09092204L, ,9/22/2010,46.156828,-122.593775,0,27.32667,43.978013,Coweeman River,1
2524,2010,09092205L, ,9/22/2010,46.159668,-122.596634,0,27.038599,43.514407,Coweeman River,1
2525,2010,09092206L, ,9/22/2010,46.159748,-122.596654,0,27.032997,43.505391,Coweeman River,1
2526,2010,09092207L, ,9/22/2010,46.166756,-122.611799,0,25.997331,41.838649,Coweeman River,1
2527,2010,09092208L, ,9/22/2010,46.16677,-122.612025,0,25.986437,41.821117,Coweeman River,1
2528,2010,09092701K, ,9/27/2010,46.151901,-122.588936,0,27.869912,44.852276,Coweeman River,1
2529,2010,09092702K, ,9/27/2010,46.152756,-122.591269,0,27.73974,44.642784,Coweeman River,1
2530,2010,09092703K, ,9/27/2010,46.153332,-122.592119,0,27.682743,44.551056,Coweeman River,1
2531,2010,09092704K, ,9/27/2010,46.15345,-122.592335,0,27.669526,44.529785,Coweeman River,1
2532,2010,09092705K, ,9/27/2010,46.153522,-122.592522,0,27.659152,44.513091,Coweeman River,1
2533,2010,09092706K, ,9/27/2010,46.153684,-122.593644,0,27.603714,44.423872,Coweeman River,1
2534,2010,09092707K, ,9/27/2010,46.153812,-122.594306,0,27.570683,44.370714,Coweeman River,1
2535,2010,09092708K, ,9/27/2010,46.155951,-122.593317,0,27.392277,44.083596,Coweeman River,1
2536,2010,09092709K, ,9/27/2010,46.165891,-122.604517,0,26.353467,42.411794,Coweeman River,1
2537,2010,09092710K, ,9/27/2010,46.166267,-122.606513,0,26.254199,42.252037,Coweeman River,1
2538,2010,09092711K, ,9/27/2010,46.166754,-122.61177,0,25.998704,41.840859,Coweeman River,1
2539,2010,09100401J, ,10/4/2010,46.15325,-122.59198,0,27.691472,44.565105,Coweeman River,1
2540,2010,09100402J, ,10/4/2010,46.157834,-122.595589,0,27.200674,43.775241,Coweeman River,1
2541,2010,09100403J, ,10/4/2010,46.161167,-122.59803,0,26.884447,43.266323,Coweeman River,1
2542,2010,09100404J, ,10/4/2010,46.161167,-122.598133,0,26.879499,43.25836,Coweeman River,1
2543,2010,09100405J, ,10/4/2010,46.165882,-122.604471,0,26.355786,42.415526,Coweeman River,1
2544,2010,09101201K, ,10/12/2010,46.152205,-122.589657,0,27.828608,44.785803,Coweeman River,1
2545,2010,09101202K, ,10/12/2010,46.152723,-122.591201,0,27.743755,44.649246,Coweeman River,1
2546,2010,09101203K, ,10/12/2010,46.15333,-122.592117,0,27.682919,44.55134,Coweeman River,1
2547,2010,09101204K, ,10/12/2010,46.153192,-122.5919,0,27.69705,44.574081,Coweeman River,1
2548,2010,09101205K, ,10/12/2010,46.159574,-122.596561,0,27.045953,43.526242,Coweeman River,1
2549,2010,09101206K, ,10/12/2010,46.166754,-122.611772,0,25.998647,41.840766,Coweeman River,1
2550,2010,09101207K, ,10/12/2010,46.166753,-122.611761,0,25.999162,41.841596,Coweeman River,1
2551,2010,09101208k, ,10/12/2010,46.166754,-122.61178,0,25.998246,41.840122,Coweeman River,1
2552,2010,09101801F, ,10/18/2010,46.155191,-122.593986,0,27.458854,44.190742,Coweeman River,1
2553,2010,09101802F, ,10/18/2010,46.161882,-122.600212,0,26.765378,43.074701,Coweeman River,1
2554,2010,09101803F, ,10/18/2010,46.162615,-122.600711,0,26.705937,42.979039,Coweeman River,1
2555,2010,09101804F, ,10/18/2010,46.166462,-122.608534,0,26.156188,42.094305,Coweeman River,1
2556,2010,10092701C, ,9/27/2010,46.152428,-122.573364,0,28.748086,46.265559,Coweeman River,1
2557,2010,10092702C, ,9/27/2010,46.152062,-122.573808,0,28.714835,46.212048,Coweeman River,1
2558,2010,10092703C, ,9/27/2010,46.151941,-122.57398,0,28.703111,46.193179,Coweeman River,1
2559,2010,10092704C, ,9/27/2010,46.151402,-122.574616,0,28.654795,46.115422,Coweeman River,1
2560,2010,10100401L, ,10/4/2010,46.152623,-122.544041,0,30.419546,48.955514,Coweeman River,1
2561,2010,10100402L, ,10/4/2010,46.151011,-122.555966,0,29.735054,47.85393,Coweeman River,1
2562,2010,10100403L, ,10/4/2010,46.15116,-122.563325,0,29.323548,47.191676,Coweeman River,1
2563,2010,10100404L, ,10/4/2010,46.151373,-122.569214,0,29.022576,46.707308,Coweeman River,1
2564,2010,10101801J, ,10/18/2010,46.150798,-122.530601,0,31.130029,50.098925,Coweeman River,1
2565,2010,10101802J, ,10/18/2010,46.152234,-122.536751,0,30.813725,49.589884,Coweeman River,1
2566,2010,10101803J, ,10/18/2010,46.150994,-122.564829,0,29.247011,47.068502,Coweeman River,1
2567,2010,10101804J, ,10/18/2010,46.150933,-122.566689,0,29.156611,46.923017,Coweeman River,1
2568,2010,10101805J, ,10/18/2010,46.152337,-122.570451,0,28.932601,46.562508,Coweeman River,1
2569,2010,10101806J, ,10/18/2010,46.152035,-122.573846,0,28.712247,46.207882,Coweeman River,1
2570,2010,10101807J, ,10/18/2010,46.151392,-122.574629,0,28.653878,46.113946,Coweeman River,1
2571,2011,G2101301R, ,10/13/2011,46.123071,-122.773274,7734.127676,1.464797,2.357362,Goble Creek,1
2572,2011,G2101302R, ,10/13/2011,46.123227,-122.773427,7666.0712,1.451907,2.336619,Goble Creek,1
2573,2011,G2101301R, ,10/13/2011,46.125078,-122.777513,6319.093553,1.196798,1.92606,Goble Creek,1
2574,2011,G2101804R, ,10/18/2011,46.123119,-122.7733,7720.560724,1.462227,2.353227,Goble Creek,1
2575,2011,G2101805R, ,10/18/2011,46.125084,-122.777526,6317.905418,1.196573,1.925698,Goble Creek,1
2576,2011,CWM6C100301Q, ,10/3/2011,46.175892,-122.720833,94501.43409,17.897999,28.804037,Coweeman River,1
2577,2011,CWM5C101001Q, ,10/10/2011,46.174595,-122.761731,82219.91435,15.571953,25.06063,Coweeman River,1
2578,2011,CWM5B101001Q, ,10/10/2011,46.168924,-122.770061,78378.99853,14.844507,23.889919,Coweeman River,1
2579,2011,CWM5B101002Q, ,10/10/2011,46.167484,-122.774107,77154.916,14.612673,23.516818,Coweeman River,1
2580,2011,CWM5A101001Q, ,10/10/2011,46.156672,-122.776622,71566.65623,13.554291,21.813517,Coweeman River,1
2581,2011,CWM5A101002Q, ,10/10/2011,46.152524,-122.779704,69453.16517,13.154009,21.169325,Coweeman River,1
2582,2011,CWM5A101003Q, ,10/10/2011,46.152495,-122.779716,69440.60425,13.15163,21.165496,Coweeman River,1
2583,2011,CWM5A101004Q, ,10/10/2011,46.152293,-122.779829,69362.61886,13.13686,21.141726,Coweeman River,1
2584,2011,CWM3C101301Q, ,10/13/2011,46.132047,-122.796973,57341.85442,10.8602,17.477797,Coweeman River,1
2585,2011,CWM3C101302Q, ,10/13/2011,46.132052,-122.796961,57344.68896,10.860737,17.478661,Coweeman River,1
2586,2011,CWM3C101303Q, ,10/13/2011,46.132053,-122.796958,57345.53142,10.860896,17.478918,Coweeman River,1
2587,2011,CWM3C101304Q, ,10/13/2011,46.132052,-122.79696,57347.62464,10.861293,17.479556,Coweeman River,1
2588,2011,CWM3C101305Q, ,10/13/2011,46.13203,-122.79702,57327.00697,10.857388,17.473272,Coweeman River,1
2589,2011,CWM3C101306Q, ,10/13/2011,46.131965,-122.797193,57281.98996,10.848862,17.459551,Coweeman River,1
2590,2011,CWM3C101307Q, ,10/13/2011,46.130939,-122.79903,56658.94841,10.730861,17.269647,Coweeman River,1
2591,2011,CWM3C101308Q, ,10/13/2011,46.130698,-122.799304,56542.94945,10.708892,17.234291,Coweeman River,1
2592,2011,CWM3C101309Q, ,10/13/2011,46.130435,-122.799619,56438.10072,10.689034,17.202333,Coweeman River,1
2593,2011,CWM3C101310Q, ,10/13/2011,46.130423,-122.799633,56430.67777,10.687628,17.200071,Coweeman River,1
2594,2011,CWM3C101311Q, ,10/13/2011,46.13038,-122.799692,56403.45512,10.682473,17.191773,Coweeman River,1
2595,2011,CWM3C101312Q, ,10/13/2011,46.130271,-122.799863,56349.32512,10.672221,17.175274,Coweeman River,1
2596,2011,CWM3C101313Q, ,10/13/2011,46.128962,-122.801628,55685.63702,10.546522,16.972982,Coweeman River,1
2597,2011,CWM3C101314Q, ,10/13/2011,46.124561,-122.804447,53591.89184,10.14998,16.334809,Coweeman River,1
